project_key,mp_name_canonical,work_clean,category,state,constituency,ida,block,village,locality,duplicate_location,duplicate_location_key,recommended_date,allocation_amount_numeric,model_risk_level,model_risk_score,model_duplicate_score,model_financial_score,model_split_sanction_score,model_pending_score,same_work_same_locality_count,same_work_same_duplicate_location_count,same_work_same_block_count,same_work_same_constituency_count,same_category_same_locality_count,same_category_same_block_count,same_category_same_constituency_count,same_mp_category_locality_count,same_ida_category_locality_count,same_type_location_month_count,location_duplicate_group_count,same_ida_locality_7day_sub5l_count,same_mp_locality_7day_sub5l_count,same_ida_same_day_count,amount_vs_category_median_ratio,amount_vs_state_category_median_ratio,amount_vs_constituency_category_median_ratio,is_near_5_lakh,status,ida_approval,model_reasons,manual_review_label,manual_review_notes,recommended_action,review_source
1350acc7cf63700d,L Hanumanthaiah,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Yelahanka,Hesaraghatta,"Yelahanka, Hesaraghatta",Hesaraghatta,hesaraghatta,2024-01-02,500000,YELLOW,39.5,100,0.0,20,45,2,2,6,154,9,30,2643,4,9,2,2,0,0,4,1.25,1.0,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
dd4ddd18f8c508fe,Anil Agarwal,Lighting of public spaces,Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE GHAZIABAD_IDA,,,"Ghaziabad, Sahibabad",Ghaziabad,ghaziabad_sahibabad,2023-09-13,224425,YELLOW,35.0,100,0.0,0,0,3,3,0,306,3,0,2643,3,3,3,3,3,3,10,0.5611,0.9997,0.458,false,Completed,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
c3a6b0b0cd9411a9,Jaggesh,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Karnataka,SITTING RAJYA SABHA,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,Yelahanka,Hesaraghatta,"Yelahanka, Hesaraghatta",Hesaraghatta,hesaraghatta,2023-10-18,500000,YELLOW,39.5,100,0.0,20,45,6,6,22,482,9,30,2643,5,9,5,6,0,0,4,1.25,1.0,1.0204,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
aadb289b42ee224e,Sulata Deo,Construction of New Building,Normal/Others,Odisha,SITTING RAJYA SABHA,DISTRICT COLLECTOR JAJPUR_IDA,,,"Jajapur, Jajpur",Jajapur,jajapur_jajpur,2023-12-30,1000000,YELLOW,45.75,100,45.0,0,0,4,4,0,18,4,0,2643,4,4,4,4,0,0,1,2.5,4.0,2.0408,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
ea0c4dc31994e001,P C Mohan,"Purchase of prosthetics, wheel chairs, tricycles (manual or motorized), elect scooties, hearing aids",Normal/Others,Karnataka,BANGALORE CENTRAL,DEPUTY COMMISSIONER BANGALORE URBAN_IDA,,,"Bbmp, 79",Bbmp,bbmp_79,2024-01-25,97273,YELLOW,35.0,100,0.0,0,45,2,2,0,8,2,0,20,2,2,2,2,2,2,12,0.2432,0.1945,0.1985,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
4aa4b4657e888533,Sh Manoj Kumar Jha,Street lights,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER SAHARSA_IDA,Sonbarsa,Sahsaul,"Sonbarsa, Sahsaul",Sahsaul,sahsaul,2023-11-29,570000,YELLOW,35.0,100,0.0,0,0,2,2,8,176,2,8,2643,2,2,2,2,0,0,7,1.425,1.14,1.1633,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
3ac4df9674f70349,Prem Chand Gupta,Installing hand pumps,Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER PATNA_IDA,Daniyawan,Bankipur Machhariawan,"Daniyawan, Bankipur Machhariawan",Bankipur Machhariawan,bankipur_machhariawan,2023-11-03,80000,RED,68.86,100,98.18,0,45,10,10,27,96,10,27,2643,10,10,8,10,10,10,7,0.2,0.16,0.1633,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Financial pattern is unusual against the IsolationForest train distribution | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
35b95410d58f92e8,Magunta Sreenivasulu Reddy,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Andhra Pradesh,ONGOLE,DISTRICT COLLECTOR PRAKASAM_IDA,Yerragondapalem,Yerragonda Palem,"Yerragondapalem, Yerragonda Palem",Yerragonda Palem,yerragonda_palem,2024-01-12,500000,YELLOW,35.0,100,0.0,20,0,2,2,2,46,2,2,57,2,2,2,2,0,0,9,1.25,1.0,1.0,true,Sanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
c1d7045f200bc2a0,Anil Agarwal,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Uttar Pradesh,SITTING RAJYA SABHA,DISTRICT MAGISTRAE GHAZIABAD_IDA,Loni,Mahmoodpur,"Loni, Mahmoodpur",Mahmoodpur,mahmoodpur,2023-07-05,1408000,YELLOW,61.5,100,90.0,0,0,2,2,2,482,2,3,2643,2,2,2,1,0,0,3,3.52,6.2717,2.8735,false,Completed,Approved by IDA,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
e12268a8970eb776,Bache Bn Gowda,Providing drains and gutters for public drainage,Normal/Others,Karnataka,CHIKBALLAPUR,Deputy Commissioner Bangalore Rural_IDA,Hoskote,Devanagondi,"Hoskote, Devanagondi",Devanagondi,devanagondi,2023-12-16,490000,YELLOW,42.0,100,0.0,30,45,2,2,5,9,2,21,48,2,2,2,2,2,2,25,1.225,0.98,0.98,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
df1076bc42045f1c,Mohammad Akbar Lone,Crematoriums or structures on burial/ cremation ground for public convenience,Normal/Others,Jammu And Kashmir,BARAMULLAH,Deputy Commissioner Bandipora_IDA,Sumbal,Shilvat,"Sumbal, Shilvat",Shilvat,shilvat,2023-12-04,299000,YELLOW,35.0,100,0.0,0,0,2,2,3,8,2,6,37,2,2,2,1,2,2,6,0.7475,1.2305,1.0,false,Unsanctioned,Approved by IDA,Repeated or similar-category work appears in the same locality,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
c7f92db4ea387ab0,Khiru Mahto,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Bihar,SITTING RAJYA SABHA,DISTRICT PLANNING OFFICER MUNGER_IDA,Bariyarpur,Karharia,"Bariyarpur, Karharia",Karharia,karharia,2023-11-02,400000,YELLOW,35.0,100,0.0,0,45,2,2,3,482,6,7,2643,5,6,4,2,4,4,14,1.0,0.8,0.8163,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Project is unsanctioned with action pending,valid_flag,Same cleaned work appears multiple times for the same locality and ward.,keep_duplicate_rule,ai_assisted_first_pass
