project_key,mp_name_canonical,work_clean,category,state,constituency,ida,block,village,locality,duplicate_location,duplicate_location_key,recommended_date,allocation_amount_numeric,model_risk_level,model_risk_score,model_duplicate_score,model_financial_score,model_split_sanction_score,model_pending_score,same_work_same_locality_count,same_work_same_duplicate_location_count,same_work_same_block_count,same_work_same_constituency_count,same_category_same_locality_count,same_category_same_block_count,same_category_same_constituency_count,same_mp_category_locality_count,same_ida_category_locality_count,same_type_location_month_count,location_duplicate_group_count,same_ida_locality_7day_sub5l_count,same_mp_locality_7day_sub5l_count,same_ida_same_day_count,amount_vs_category_median_ratio,amount_vs_state_category_median_ratio,amount_vs_constituency_category_median_ratio,is_near_5_lakh,status,ida_approval,model_reasons,manual_review_label,manual_review_notes,recommended_action,review_source
56515e323e0530c2,Umesh G Jadhav,Construction of rooms and halls in school and colleges,Trust and Society,Karnataka,GULBARGA(SC),DEPUTY COMMISSIONER GULBARGA_IDA,,,"Kalaburagi City Corporation, 6",Kalaburagi City Corporation,kalaburagi_city_corporation_6,2023-09-11,499000,YELLOW,58.25,100,0.0,95,45,2,2,0,4,3,0,6,3,3,3,2,3,3,3,0.998,0.998,1.0,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
3cd5cc24c929efb9,Trvs Ramesh,High Mast,Normal/Others,Tamil Nadu,CUDDALORE,DISTRICT COLLECTOR CUDDALORE_IDA,Mangalur,Sevveri,"Mangalur, Sevveri",Sevveri,sevveri,2023-11-30,450000,YELLOW,58.25,100,0.0,95,45,2,2,5,13,3,19,49,3,3,2,2,3,3,9,1.125,0.9,1.0,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
de375a133ca5428b,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,District Collector Mancherial_IDA,Bheemaram,Bhimaram,"Bheemaram, Bhimaram",Bhimaram,bhimaram,2023-12-31,500000,YELLOW,55.25,100,45.0,20,45,3,3,3,19,5,5,68,5,5,5,1,0,0,3,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
02abde33cc487979,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,DISTRICT COLLECTOR JAGTIAL_IDA,Velgatur,Kothapet,"Velgatur, Kothapet",Kothapet,kothapet,2024-01-04,500000,YELLOW,55.25,100,45.0,20,45,3,3,11,19,3,16,68,3,3,3,3,0,0,10,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
02abde33cc487979,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,DISTRICT COLLECTOR JAGTIAL_IDA,Velgatur,Kothapet,"Velgatur, Kothapet",Kothapet,kothapet,2024-01-04,500000,YELLOW,55.25,100,45.0,20,45,3,3,11,19,3,16,68,3,3,3,3,0,0,10,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
7058bc6cd0dbe88d,Hasmukh Bhai Soma Bhai Patel,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Gujarat,AHMEDABAD EAST,DISTRICT COLLECTOR AHMADABAD_IDA,,,"Ahmadabad, Thakkarbapanagar",Ahmadabad,ahmadabad_thakkarbapanagar,2023-10-16,500000,YELLOW,55.25,100,45.0,20,45,2,2,0,6,4,0,16,4,4,2,1,0,0,4,1.25,1.25,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
e6f4840ccf8a059a,Komati Reddy Venkat Reddy,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,BHONGIR,DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA,Valigonda,Tekula Somaram,"Valigonda, Tekula Somaram",Tekula Somaram,tekula_somaram,2023-12-08,500000,YELLOW,55.25,100,45.0,20,45,2,2,3,19,2,9,66,2,2,2,2,0,0,15,1.25,1.4286,3.3333,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
050610f0bcdcc9b5,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,DISTRICT COLLECTOR JAGTIAL_IDA,Velgatur,Kapparaopet,"Velgatur, Kapparaopet",Kapparaopet,kapparaopet,2024-01-04,500000,YELLOW,55.25,100,45.0,20,45,2,2,11,19,2,16,68,2,2,2,2,0,0,10,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
dce5915e2ba6c434,Abhishek Banerjee,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,West Bengal,DIAMOND HARBOUR,DISTRICT MAGISTRATE SOUTH TWENTY FOUR PARGANAS_IDA,,,"Maheshtala, Ward-22",Maheshtala,maheshtala_ward_22,2023-09-23,500000,YELLOW,55.25,100,45.0,20,45,2,2,0,24,2,0,35,2,2,2,1,0,0,6,1.25,2.5,1.6649,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
9aeb8f3d29598de6,Hasmukh Bhai Soma Bhai Patel,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Gujarat,AHMEDABAD EAST,DISTRICT COLLECTOR AHMADABAD_IDA,,,"Ahmadabad, Sardarnagar",Ahmadabad,ahmadabad_sardarnagar,2023-09-06,500000,YELLOW,55.25,100,45.0,20,45,4,4,0,6,4,0,16,4,4,2,1,0,0,11,1.25,1.25,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
e6f4840ccf8a059a,Komati Reddy Venkat Reddy,"Construction of roads, approach roads, link roads and pathways",Normal/Others,Telangana,BHONGIR,DISTRICT COLLECTOR YADADRI BHUVANAGIRI_IDA,Valigonda,Tekula Somaram,"Valigonda, Tekula Somaram",Tekula Somaram,tekula_somaram,2023-12-08,500000,YELLOW,55.25,100,45.0,20,45,2,2,3,19,2,9,66,2,2,2,2,0,0,15,1.25,1.4286,3.3333,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
050610f0bcdcc9b5,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,DISTRICT COLLECTOR JAGTIAL_IDA,Velgatur,Kapparaopet,"Velgatur, Kapparaopet",Kapparaopet,kapparaopet,2024-01-04,500000,YELLOW,55.25,100,45.0,20,45,2,2,11,19,2,16,68,2,2,2,2,0,0,10,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
02abde33cc487979,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,DISTRICT COLLECTOR JAGTIAL_IDA,Velgatur,Kothapet,"Velgatur, Kothapet",Kothapet,kothapet,2024-01-04,500000,YELLOW,55.25,100,45.0,20,45,3,3,11,19,3,16,68,3,3,3,3,0,0,10,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
45537ac4f19d0c9f,Radha Mohan Singh,Development of public parks,Normal/Others,Bihar,PURVI CHAMPARAN,DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA,,,"Motihari, 23",Motihari,motihari_23,2023-12-11,1500000,YELLOW,53.75,100,55.0,0,45,2,2,0,3,3,0,11,3,3,3,2,0,0,4,3.75,3.0,1.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
08f85ca7902467b3,Tirath Singh Rawat,Construction of community centers and community halls,Normal/Others,Uttarakhand,GARHWAL,DISTRICT MAGISTRATE TEHRI GARHWAL_IDA,Narendra Nagar,Rampur,"Narendra Nagar, Rampur",Rampur,rampur,2023-12-12,500000,YELLOW,53.75,95,45.0,20,45,1,4,2,9,8,3,74,1,1,1,1,0,0,1,1.25,3.1216,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
45537ac4f19d0c9f,Radha Mohan Singh,Development of public parks,Normal/Others,Bihar,PURVI CHAMPARAN,DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA,,,"Motihari, 23",Motihari,motihari_23,2023-12-11,1500000,YELLOW,53.75,100,55.0,0,45,2,2,0,3,3,0,11,3,3,3,2,0,0,4,3.75,3.0,1.0,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
4c3bb34019003009,Faizal Pp Mohammed,"Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Normal/Others,Lakshadweep,LAKSHADWEEP(ST),COLLECTOR CUM DEV COMMISSIONER LAKSHADWEEP_IDA,Kavaratti,Kavaratti (Ct),"Kavaratti, Kavaratti (Ct)",Kavaratti (Ct),kavaratti_ct,2023-09-08,2500000,YELLOW,53.75,100,55.0,0,45,1,1,1,1,7,7,11,7,7,7,1,0,0,8,6.25,2.311,2.311,false,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
0d897cd509415f73,Umesh G Jadhav,Construction of toilet blocks,Trust and Society,Karnataka,GULBARGA(SC),DEPUTY COMMISSIONER GULBARGA_IDA,,,"Kalaburagi City Corporation, 6",Kalaburagi City Corporation,kalaburagi_city_corporation_6,2023-09-11,499000,YELLOW,51.95,79,0.0,95,45,1,1,0,1,3,0,6,3,3,3,1,3,3,3,0.998,0.998,1.0,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Near Rs 5 lakh cluster appears within a short time window | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
0b051b2f61469353,Venkatesh Netha Borlakunta,"Construction of roads, link roads, pathways or any other road with or without drainage system",Normal/Others,Telangana,PEDDAPALLE,DISTRICT COLLECTOR JAGTIAL_IDA,Velgatur,Pathagudur,"Velgatur, Pathagudur",Pathagudur,pathagudur,2024-01-21,500000,YELLOW,51.95,89,45.0,20,45,1,1,11,19,3,16,68,3,3,3,1,0,0,1,1.25,1.4286,2.5,true,Unsanctioned,Action Pending,Repeated or similar-category work appears in the same locality | Allocation amount is high compared with trained category/state or constituency distribution | Project is unsanctioned with action pending,valid_flag,Pending/unsanctioned status is combined with another risk signal.,prioritize_admin_review,ai_assisted_first_pass
